Track-id,ImageName,3: Unique Frame Identifier,TL_x,TL_y,BR_x,BR_y,Length Confidence,Target Length,Repeated Species,Attributes,poly_coordinates,Unnamed: 12
122,soloAUV 20220919-174151-580.png,590,899,57,3512,1952,1,-1,hydrozoa,1,(poly) 2944 242 2176 57 2006 67 2261 267 2420 366 3009 386 3328 700 3328 805 2021 780 1124 566 1039 671 984 805 949 880 914 950 899 1000 1597 1159 3288 1224 3278 1359 2724 1493 2251 1733 2211 1837 2869 1952 3418 1902 3482 1683 3507 1563 3512 1503 3507 1384 3507 1284 3497 1134 3482 980 3418 815 3348 671 3273 546 3188 426 2944 242,
123,soloAUV 20220919-174152-581.png,591,924,187,3517,1583,1,-1,hydrozoa,1,(poly) 2984 277 1742 187 1433 267 1273 386 1168 521 1074 646 1014 740 954 850 924 950 929 1050 2759 1503 3153 1548 3428 1583 3472 1578 3517 1324 3497 1159 3467 990 3418 830 3353 700 3238 541 3173 421 3068 346 2984 277,
124,soloAUV 20220919-174153-582.png,592,944,62,3537,1259,1,-1,hydrozoa,1,(poly) 2789 167 1936 62 1542 192 1418 277 1278 356 1203 446 1029 676 969 810 954 935 944 975 3537 1259 3527 1109 3497 980 3452 840 3363 661 3303 571 3223 466 3108 371 3029 311 2944 262 2859 212 2789 167,
125,soloAUV 20220919-174154-583.png,593,909,267,3527,1429,1,-1,hydrozoa,1,(poly) 2989 287 1632 267 1592 386 3188 491 3328 611 3368 676 3408 790 3408 870 994 765 909 1035 3502 1429 3527 1284 3517 1094 3462 920 2989 287,
126,soloAUV 20220919-174155-584.png,594,909,137,3577,1219,1,-1,hydrozoa,1,(poly) 2844 192 1662 137 1418 257 1283 366 1134 511 1034 695 974 800 939 885 909 1050 3577 1219 3502 1030 3437 840 3378 705 3288 566 3208 466 3088 351 2989 267 2909 217 2844 192,
127,soloAUV 20220919-174156-585.png,595,914,351,3522,1588,1,-1,hydrozoa,1,(poly) 3078 351 2290 516 1109 576 974 710 914 900 1074 990 1572 1045 2300 1149 2101 1331 2101 1583 2679 1588 3111 1551 3303 1543 3517 1463 3522 1104 3467 870 3408 745 3308 616 3158 471 3078 351,
128,soloAUV 20220919-174157-586.png,596,894,770,3567,1803,1,-1,hydrozoa,1,(poly) 3457 1035 984 770 894 1074 3437 1448 2181 1528 2171 1618 2749 1803 3168 1778 3323 1743 3447 1708 3517 1603 3547 1463 3567 1324 3532 1144 3507 1084 3457 1035,
129,soloAUV 20220919-174158-587.png,597,969,676,3527,1483,1,-1,hydrozoa,1,(poly) 3437 945 2510 890 2226 720 1054 676 969 795 1473 980 2410 1349 2679 1389 3527 1483 3507 1104 3437 945,
130,soloAUV 20220919-174159-588.png,598,959,546,3547,1324,1,-1,hydrozoa,1,(poly) 3363 805 2530 1000 1114 546 959 730 1353 860 1303 1094 999 1124 1064 1299 3527 1324 3547 1074 3363 805,
131,soloAUV 20220919-174200-589.png,599,859,735,3552,1723,1,-1,hydrozoa,1,(poly) 3482 1064 999 735 859 1045 3512 1723 3527 1513 3552 1334 3487 1129 3482 1064,
132,soloAUV 20220919-174200-589.png,599,2698,1848,2894,1975,1,-1,copepod,1,,
133,soloAUV 20220919-174201-590.png,600,848,1136,3527,1408,1,-1,hydrozoa,1,(poly) 3478 1136 1674 1169 852 1289 848 1408 1999 1259 3527 1263 3523 1143 3478 1136,
134,soloAUV 20220919-174202-591.png,601,964,717,3448,1016,1,-1,hydrozoa,1,(poly) 3433 900 3448 1016 964 840 1027 717 1629 717 2783 811 3433 900,
135,soloAUV 20220919-174204-592.png,602,1290,908,3479,1125,1,-1,hydrozoa,1,(poly) 3464 1035 3479 1125 1645 1106 1290 1002 1342 908 1850 998 3464 1035,
136,soloAUV 20220919-174205-593.png,603,2179,747,3471,1045,1,-1,hydrozoa,1,(poly) 3446 985 3471 1045 2545 876 2179 813 2179 750 2383 747 2618 830 3192 915 3446 985,
137,soloAUV 20220919-174206-594.png,604,1623,867,3490,1179,1,-1,hydrozoa,1,(poly) 3476 1119 3490 1179 2294 1051 1623 920 1647 867 2044 901 2299 952 2366 988 3476 1119,
138,soloAUV 20220919-174207-595.png,605,1691,821,3467,1065,1,-1,hydrozoa,1,(poly) 3450 1000 3467 1065 2415 979 1693 905 1691 855 1960 821 2341 888 3000 979 3450 1000,
139,soloAUV 20220919-174208-596.png,606,1726,929,3458,1026,1,-1,hydrozoa,1,(poly) 3439 954 3458 1015 2563 1026 2208 998 1726 979 1732 935 2196 929 2638 969 3439 954,
140,soloAUV 20220919-174209-597.png,607,2226,773,3462,1030,1,-1,hydrozoa,1,(poly) 3443 964 3462 1016 2898 1030 2456 881 2226 820 2259 773 2560 840 2945 974 3443 964,
141,soloAUV 20220919-174210-598.png,608,2708,755,3400,1007,1,-1,hydrozoa,1,(poly) 3358 755 3400 828 2745 1007 2708 937 3358 755,
142,soloAUV 20220919-174212-599.png,609,2636,988,3470,1217,1,-1,hydrozoa,1,(poly) 3450 988 3470 1061 2658 1217 2636 1139 3029 1033 3450 988,
143,soloAUV 20220919-174213-600.png,610,2266,1005,3506,1231,1,-1,hydrozoa,1,(poly) 3484 1117 3506 1195 3131 1175 2820 1111 2728 1111 2650 1136 2499 1184 2384 1217 2303 1231 2266 1181 2557 1005 2625 1010 2921 1027 3117 1058 3257 1091 3417 1108 3484 1117,
144,soloAUV 20220919-174214-601.png,611,2370,697,3467,1027,1,-1,hydrozoa,1,(poly) 3445 946 3467 1027 3229 1019 3050 993 2899 949 2750 904 2566 837 2459 792 2381 769 2370 719 2401 697 2457 697 2583 702 2697 727 2832 781 2902 828 3008 862 3120 890 3215 915 3268 926 3389 949 3445 946,
145,soloAUV 20220919-174215-602.png,612,2854,966,3489,1135,1,-1,hydrozoa,1,(poly) 3472 1055 3489 1121 3412 1133 3346 1135 3237 1113 3172 1087 3075 1053 2997 1036 2937 1038 2908 1046 2891 1046 2854 1009 2869 985 2917 968 3026 966 3114 971 3210 1000 3273 1038 3329 1053 3477 1070 3472 1055,
146,soloAUV 20220919-174216-603.png,613,2925,978,3491,1128,1,-1,hydrozoa,1,(poly) 3472 1075 3491 1128 3382 1128 3339 1128 3244 1111 3148 1080 3038 1046 2942 1041 2925 1002 2997 985 3087 978 3164 1002 3283 1046 3387 1070 3472 1075,
147,soloAUV 20220919-174217-604.png,614,2629,1077,3487,1239,1,-1,hydrozoa,1,(poly) 3477 1118 3487 1174 3368 1201 3220 1225 3058 1235 2973 1239 2847 1227 2741 1203 2663 1167 2629 1118 2675 1077 2721 1092 2760 1118 2859 1140 2956 1162 3026 1169 3101 1176 3148 1174 3244 1157 3366 1150 3477 1118,
148,soloAUV 20220919-174218-605.png,615,2716,888,3464,1013,1,-1,hydrozoa,1,(poly) 3440 928 3464 988 3386 988 3313 968 3248 953 3182 940 3119 950 3023 964 2937 977 2859 995 2761 1013 2716 980 2743 959 2781 950 2823 933 3190 888 3347 895 3440 928,
149,soloAUV 20220919-174219-606.png,616,2554,957,3485,1116,1,-1,hydrozoa,1,(poly) 3469 1053 3485 1116 3374 1114 3183 1110 3018 1114 2806 1083 2645 1047 2554 1030 2571 965 2636 957 2802 1001 2947 1016 3079 1041 3200 1049 3357 1049 3469 1053,
150,soloAUV 20220919-174220-607.png,617,2538,982,3475,1123,1,-1,hydrozoa,1,(poly) 3456 1028 3475 1074 2538 1123 2546 1074 3106 982 3456 1028,
151,soloAUV 20220919-174223-610.png,620,1853,533,2005,625,1,-1,ostracod-maybe,1,(poly) 1853 574 1986 533 2005 571 1977 602 1897 625 1865 620 1853 574,
152,soloAUV 20220919-174224-611.png,621,2696,696,3488,1117,1,-1,hydrozoa,1,(poly) 3459 1030 3488 1117 3133 1081 2984 874 2706 774 2696 696 3029 774 3171 981 3459 1030,
153,soloAUV 20220919-174225-612.png,622,2693,845,3498,1243,1,-1,hydrozoa,1,(poly) 3482 1159 3498 1243 3068 1201 2932 1004 2693 923 2732 845 3029 923 3165 1110 3482 1159,
154,soloAUV 20220919-174227-613.png,623,1780,737,3465,1030,1,-1,hydrozoa,1,(poly) 3443 935 3465 1030 2922 944 2631 829 2007 885 1817 955 1780 913 1965 804 2595 737 2777 739 3051 877 3443 935,
155,soloAUV 20220919-174228-614.png,624,2251,955,3460,1137,1,-1,hydrozoa,1,(poly) 3443 958 3460 1028 2844 1061 2475 1137 2251 1112 2262 1036 2427 1036 2508 1067 2956 955 3443 958,
156,soloAUV 20220919-174221-608.png,618,3353,984,3467,1047,1,-1,hydrozoa,1,(poly) 3455 984 3353 992 3358 1047 3467 1038 3455 984,
157,soloAUV 20220919-174222-609.png,619,3234,1232,3508,1401,1,-1,hydrozoa,1,(poly) 3496 1232 3508 1321 3261 1401 3234 1343 3496 1232,
158,soloAUV 20220919-174223-610.png,620,3011,1108,3508,1282,1,-1,hydrozoa,1,(poly) 3488 1113 3297 1108 3011 1222 3023 1282 3362 1152 3508 1169 3488 1113,
159,soloAUV 20220919-174230-616.png,626,3354,1053,3499,1288,1,-1,hydrozoa,1,(poly) 3499 1217 3499 1288 3427 1230 3354 1089 3402 1053 3438 1079 3471 1112 3488 1150 3499 1217,
160,soloAUV 20220919-174231-617.png,627,2917,895,3490,1122,1,-1,hydrozoa,1,(poly) 3473 1052 3490 1105 3246 1122 2917 941 2953 895 3135 981 3246 1061 3322 1082 3393 1073 3473 1052,
161,soloAUV 20220919-174232-618.png,628,2834,712,3386,860,1,-1,hydrozoa,1,(poly) 3348 712 3386 778 2851 860 2834 816 3173 732 3348 712,
162,soloAUV 20220919-174233-619.png,629,1691,2001,3091,2720,1,-1,hydrozoa,1,(poly) 3091 2406 2999 2485 2679 2643 2534 2468 2403 2386 2228 2418 2098 2507 1928 2662 1838 2720 1734 2689 1691 2624 2030 2362 2512 2178 2623 2001 2669 2015 2708 2326 3091 2406,
163,soloAUV 20220919-174233-619.png,629,2741,394,3208,492,1,-1,hydrozoa,1,(poly) 3146 423 3208 479 2765 492 2741 459 2907 394 3146 423,
164,soloAUV 20220919-174234-620.png,630,1886,12,2645,160,1,-1,siphonophora,1,(poly) 2645 104 2456 160 1886 79 2104 37 2253 12 2356 28 2463 37 2645 104,
165,soloAUV 20220919-174237-623.png,633,1946,410,2098,487,1,-1,copepod,1,(poly) 1948 452 1991 410 2068 438 2098 479 2051 487 1988 483 1946 469 1948 452,
166,soloAUV 20220919-174238-624.png,634,2151,7,2611,163,1,-1,siphonophora,1,(poly) 2611 81 2324 7 2181 13 2151 86 2462 163 2547 145 2597 101 2611 81,
167,soloAUV 20220919-174258-642.png,652,1878,964,2131,1359,1,-1,copepod-calanus,1,(poly) 2131 989 2060 1138 1935 1359 1878 1332 1946 1211 1898 1156 1938 1066 2007 1089 2085 964 2131 989,
168,soloAUV 20220919-174305-648.png,658,2860,2312,2931,2380,1,-1,unknown,1,,
169,soloAUV 20220919-174354-693.png,703,2380,1067,2641,1305,1,-1,marine-snow,1,(poly) 2632 1087 2561 1067 2418 1145 2380 1278 2477 1305 2547 1273 2612 1191 2641 1118 2632 1087,
170,soloAUV 20220919-174441-736.png,746,2191,2498,2300,2622,1,-1,polychaeta-larva,1,(poly) 2263 2498 2300 2521 2236 2622 2191 2589 2217 2528 2263 2498,
171,soloAUV 20220919-174442-737.png,747,2074,664,2193,780,1,-1,polychaeta-larva,1,(poly) 2106 664 2186 664 2193 717 2115 780 2077 754 2074 693 2106 664,
172,soloAUV 20220919-174449-743.png,753,2562,933,2685,1023,1,-1,polychaeta-larva,1,(poly) 2600 933 2562 974 2613 1023 2685 984 2680 948 2600 933,
173,soloAUV 20220919-174455-749.png,759,2438,2386,2606,2499,1,-1,cirripedia-cypris,1,(poly) 2517 2386 2455 2432 2438 2471 2450 2499 2525 2498 2606 2438 2581 2396 2517 2386,
174,soloAUV 20220919-174504-757.png,767,2576,2576,2652,2668,1,-1,polychaeta-larva,1,(poly) 2576 2668 2623 2656 2652 2588 2600 2576 2577 2615 2576 2668,
175,soloAUV 20220919-174505-758.png,768,2256,1842,2517,1940,1,-1,marine-snow,1,,
176,soloAUV 20220919-174546-794.png,804,2406,1769,2537,1869,1,-1,unknown,1,,
177,soloAUV 20220919-174555-803.png,813,1413,1084,1566,1229,1,-1,polychaeta-larva,1,,
178,soloAUV 20220919-174618-823.png,833,1569,1082,1699,1159,1,-1,crustacea,1,,
179,soloAUV 20220919-174620-825.png,835,895,1241,1020,1321,1,-1,polychaeta-larva,1,(poly) 896 1268 895 1319 928 1321 1020 1292 1020 1250 946 1241 896 1268,
1,soloAUV 20220919-163749-005.png,4,1528,195,1654,334,1,-1,copepod-edge,1,(poly) 1580 208 1620 229 1615 195 1642 195 1654 251 1650 297 1616 320 1594 334 1565 320 1587 280 1549 242 1528 225 1559 204 1580 208,
2,soloAUV 20220919-173125-003.png,13,2099,1695,2242,1771,1,-1,unknown,1,(poly) 2099 1743 2116 1771 2235 1749 2242 1718 2218 1695 2099 1743,
3,soloAUV 20220919-173126-004.png,14,2821,1424,2891,1480,1,-1,copepod-maybe,1,,
4,soloAUV 20220919-173131-009.png,19,1436,1249,1546,1336,1,-1,ostracod-maybe,1,,
5,soloAUV 20220919-173134-012.png,22,1965,2318,2175,2488,1,-1,copepod,1,(poly) 2134 2318 2175 2344 2154 2378 2058 2411 2013 2488 1965 2476 2045 2351 2134 2318,
6,soloAUV 20220919-173136-013.png,23,2071,298,2139,383,1,-1,copepod,1,(poly) 2099 302 2138 298 2139 321 2099 381 2071 383 2072 349 2099 302,
7,soloAUV 20220919-173136-013.png,23,2642,2498,2802,2601,1,-1,copepod,1,(poly) 2751 2502 2798 2498 2802 2513 2780 2525 2722 2586 2705 2596 2661 2601 2642 2580 2721 2513 2751 2502,
8,soloAUV 20220919-173136-013.png,23,1631,2383,1750,2457,1,-1,copepod,1,(poly) 1656 2455 1748 2457 1750 2441 1689 2431 1696 2390 1688 2383 1665 2383 1641 2415 1631 2441 1656 2455,
9,soloAUV 20220919-173138-015.png,25,1528,2367,1671,2458,1,-1,copepod,1,(poly) 1528 2422 1583 2458 1671 2450 1660 2420 1628 2422 1650 2378 1634 2367 1574 2422 1536 2417 1528 2422,
10,soloAUV 20220919-173138-015.png,25,1898,1463,2037,1582,1,-1,copepod,1,(poly) 1931 1570 1981 1531 2037 1479 2019 1463 1987 1490 1959 1471 1936 1492 1948 1525 1898 1565 1911 1582 1931 1570,
11,soloAUV 20220919-173142-019.png,29,1917,2454,2065,2607,1,-1,copepod-maybe,1,(poly) 1946 2607 2050 2514 2065 2454 2028 2459 2007 2503 1917 2579 1917 2604 1946 2607,
12,soloAUV 20220919-173143-020.png,30,2085,2041,2199,2134,1,-1,copepod-maybe,1,(poly) 2106 2134 2154 2099 2179 2115 2199 2093 2158 2050 2127 2041 2111 2052 2122 2067 2085 2126 2098 2132 2106 2134,
13,soloAUV 20220919-173146-023.png,33,2001,2402,2120,2457,1,-1,copepod,1,(poly) 2001 2435 2015 2457 2097 2448 2120 2419 2094 2402 2037 2402 2001 2435,
14,soloAUV 20220919-173146-023.png,33,2630,1108,2739,1233,1,-1,appendicularian,1,(poly) 2667 1135 2717 1108 2739 1146 2728 1196 2690 1233 2657 1221 2657 1195 2630 1186 2667 1135,
15,soloAUV 20220919-173147-024.png,34,2596,179,2708,314,1,-1,copepod,1,(poly) 2676 179 2686 213 2708 220 2692 314 2654 312 2596 278 2620 234 2676 179,
16,soloAUV 20220919-173147-024.png,34,1177,1184,1325,1276,1,-1,copepod,1,(poly) 1324 1195 1265 1236 1198 1276 1177 1263 1201 1214 1242 1195 1300 1189 1325 1184 1321 1195 1324 1195,
17,soloAUV 20220919-173147-024.png,34,2375,1596,2474,1678,1,-1,unknown,1,(poly) 2418 1597 2474 1596 2456 1665 2419 1678 2396 1663 2375 1638 2418 1597,
18,soloAUV 20220919-173149-026.png,36,2585,2619,2690,2716,1,-1,copepod-maybe-edge,1,(poly) 2649 2619 2589 2679 2585 2708 2603 2716 2635 2703 2660 2673 2690 2644 2689 2622 2649 2619,
19,soloAUV 20220919-173151-028.png,38,2968,1551,3218,1699,1,-1,unknown,1,(poly) 3012 1699 3185 1594 3218 1567 3196 1551 3079 1604 2968 1677 3012 1699,
20,soloAUV 20220919-173153-030.png,40,2553,556,2657,659,1,-1,copepod,1,(poly) 2651 603 2597 618 2604 650 2581 659 2553 621 2561 558 2581 556 2586 589 2642 581 2657 591 2651 603,
21,soloAUV 20220919-173201-038.png,48,1706,1580,1846,1697,1,-1,copepod,1,(poly) 1706 1597 1749 1656 1822 1697 1842 1659 1803 1640 1846 1598 1828 1580 1765 1615 1745 1596 1706 1597,
22,soloAUV 20220919-173201-038.png,48,2438,2219,2530,2300,1,-1,copepod,1,(poly) 2457 2300 2494 2280 2495 2300 2530 2296 2528 2255 2507 2225 2493 2219 2486 2234 2441 2270 2438 2297 2457 2300,
23,soloAUV 20220919-173205-041.png,51,2206,1018,2509,1153,1,-1,copepod,1,(poly) 2240 1153 2374 1142 2509 1102 2495 1065 2403 1087 2421 1024 2369 1018 2321 1110 2209 1119 2206 1153 2240 1153,
24,soloAUV 20220919-173205-041.png,51,1372,1904,1549,2047,1,-1,copepod-maybe,1,(poly) 1435 1918 1473 1935 1538 1916 1549 1950 1487 1971 1438 2022 1393 2047 1383 2027 1431 1967 1372 1925 1408 1904 1435 1918,
25,soloAUV 20220919-173206-042.png,52,1992,1261,2091,1326,1,-1,copepod,1,,
26,soloAUV 20220919-173208-044.png,54,2352,1776,2581,1931,1,-1,copepod,1,(poly) 2374 1919 2457 1931 2581 1867 2568 1849 2522 1866 2536 1814 2517 1776 2475 1792 2475 1829 2421 1900 2363 1895 2352 1921 2374 1919,
27,soloAUV 20220919-173208-044.png,54,2050,961,2138,1046,1,-1,copepod,1,(poly) 2052 974 2050 1002 2061 1046 2094 1042 2079 1014 2138 992 2138 961 2077 982 2073 968 2056 969 2052 974,
28,soloAUV 20220919-173209-045.png,55,2530,1082,2651,1148,1,-1,crustacea-maybe,1,(poly) 2538 1114 2613 1082 2649 1097 2651 1116 2552 1148 2530 1125 2538 1114,
29,soloAUV 20220919-173210-046.png,56,2748,2492,2845,2535,1,-1,unknown,1,(poly) 2794 2535 2845 2526 2842 2492 2763 2501 2748 2524 2794 2535,
30,soloAUV 20220919-173214-050.png,60,2559,572,2749,744,1,-1,crustacea,1,(poly) 2603 744 2728 631 2749 572 2687 591 2559 685 2568 728 2603 744,
31,soloAUV 20220919-173215-051.png,61,2317,839,2459,1011,1,-1,copepod,1,(poly) 2374 841 2324 904 2317 964 2363 1011 2394 996 2368 940 2459 916 2453 874 2385 882 2415 845 2377 839 2374 841,
32,soloAUV 20220919-173215-051.png,61,1782,421,1904,570,1,-1,copepod,1,(poly) 1803 570 1904 543 1900 515 1872 515 1848 504 1881 426 1857 421 1817 512 1793 525 1782 547 1798 569 1803 570,
33,soloAUV 20220919-173223-058.png,68,1547,1118,1710,1229,1,-1,copepod,1,(poly) 1664 1165 1670 1205 1657 1222 1610 1205 1571 1229 1547 1208 1605 1162 1696 1118 1710 1126 1703 1142 1664 1165,
34,soloAUV 20220919-173225-060.png,70,1307,1923,1483,2066,1,-1,copepod,1,(poly) 1476 1951 1453 2007 1483 2050 1461 2066 1415 2026 1335 2057 1307 2049 1399 2007 1434 1928 1474 1923 1483 1948 1476 1951,
35,soloAUV 20220919-173226-061.png,71,2345,1220,2569,1370,1,-1,unknown,1,(poly) 2386 1370 2569 1262 2569 1220 2492 1247 2365 1312 2345 1359 2386 1370,
36,soloAUV 20220919-173226-061.png,71,3144,904,3242,967,1,-1,unknown,1,(poly) 3144 945 3230 904 3242 919 3160 967 3144 945,
37,soloAUV 20220919-173228-063.png,73,3210,1227,3358,1443,1,-1,copepod,1,(poly) 3260 1253 3358 1407 3312 1443 3231 1373 3210 1249 3252 1227 3260 1253,
38,soloAUV 20220919-173231-066.png,76,2469,2228,2645,2354,1,-1,copepod,1,(poly) 2551 2229 2592 2228 2589 2280 2636 2249 2645 2269 2568 2317 2486 2354 2469 2329 2539 2288 2551 2229,
39,soloAUV 20220919-173231-066.png,76,1265,2244,1387,2427,1,-1,copepod-edge,1,(poly) 1265 2367 1315 2348 1350 2244 1387 2244 1329 2418 1326 2427 1265 2367,
40,soloAUV 20220919-173232-067.png,77,2324,1949,2477,2102,1,-1,copepod,1,(poly) 2413 1961 2460 1986 2473 2009 2477 2089 2452 2094 2436 2053 2356 2102 2324 2075 2425 2002 2366 1969 2384 1949 2413 1961,
41,soloAUV 20220919-173232-067.png,77,1697,2083,1802,2165,1,-1,unknown,1,(poly) 1774 2083 1697 2137 1714 2159 1753 2165 1802 2109 1790 2085 1774 2083,
42,soloAUV 20220919-173233-068.png,78,1336,1518,1529,1608,1,-1,copepod,1,(poly) 1398 1608 1446 1543 1529 1550 1524 1526 1427 1518 1336 1539 1345 1562 1390 1554 1367 1595 1398 1608,
43,soloAUV 20220919-173235-070.png,80,2018,1640,2116,1716,1,-1,unknown,1,(poly) 2018 1679 2026 1716 2088 1697 2116 1667 2089 1640 2052 1663 2018 1679,
44,soloAUV 20220919-173237-072.png,82,2122,810,2243,922,1,-1,copepod,1,(poly) 2122 839 2199 810 2243 854 2220 916 2166 922 2154 884 2166 862 2139 863 2122 839,
45,soloAUV 20220919-173237-072.png,82,3199,1418,3357,1546,1,-1,copepod-maybe,1,(poly) 3244 1418 3222 1481 3199 1530 3226 1546 3255 1489 3328 1467 3346 1454 3357 1431 3264 1444 3274 1419 3244 1418,
46,soloAUV 20220919-173241-075.png,85,1608,2199,1708,2296,1,-1,unknown,1,(poly) 1678 2200 1627 2223 1608 2282 1643 2296 1708 2222 1690 2199 1678 2200,
47,soloAUV 20220919-173243-077.png,87,2917,826,3057,947,1,-1,copepod,1,(poly) 3036 850 3057 938 3027 947 2964 893 2931 912 2917 900 2978 852 3047 826 3054 836 3036 850,
48,soloAUV 20220919-173247-081.png,91,1365,730,1530,847,1,-1,copepod,1,(poly) 1466 770 1466 837 1418 847 1418 800 1376 831 1365 811 1419 756 1509 730 1530 760 1466 770,
49,soloAUV 20220919-173248-082.png,92,1643,1395,1824,1578,1,-1,copepod,1,(poly) 1819 1419 1705 1523 1736 1562 1727 1578 1699 1561 1664 1518 1643 1441 1676 1436 1683 1478 1797 1395 1824 1396 1819 1419,
50,soloAUV 20220919-173251-084.png,94,1133,2134,1257,2215,1,-1,crustacea,1,(poly) 1164 2215 1257 2166 1253 2134 1190 2134 1133 2185 1138 2207 1164 2215,
51,soloAUV 20220919-173258-091.png,101,2685,1960,2821,2027,1,-1,copepod,1,(poly) 2708 2027 2818 2021 2821 1969 2725 1960 2685 1983 2708 2027,
52,soloAUV 20220919-173258-091.png,101,2014,1340,2098,1423,1,-1,unknown,1,(poly) 2041 1340 2098 1349 2068 1423 2027 1411 2014 1381 2041 1340,
53,soloAUV 20220919-173259-092.png,102,1137,1484,1321,1638,1,-1,unknown,1,(poly) 1137 1559 1159 1611 1211 1638 1237 1619 1266 1603 1288 1589 1317 1567 1321 1534 1321 1509 1306 1484 1273 1490 1255 1519 1219 1525 1173 1541 1137 1559,
54,soloAUV 20220919-173301-094.png,104,2500,1056,2730,1187,1,-1,copepod,1,(poly) 2583 1056 2677 1066 2730 1116 2709 1127 2676 1112 2648 1140 2603 1168 2558 1183 2530 1185 2513 1187 2500 1177 2518 1157 2532 1145 2560 1132 2584 1119 2601 1107 2615 1099 2632 1087 2556 1088 2583 1056,
55,soloAUV 20220919-173301-094.png,104,3358,1619,3443,1718,1,-1,copepod,1,(poly) 3440 1641 3432 1627 3379 1619 3375 1632 3397 1644 3358 1704 3364 1718 3399 1704 3432 1688 3443 1663 3440 1641,
56,soloAUV 20220919-173302-095.png,105,1985,977,2213,1135,1,-1,copepod,1,(poly) 2023 1107 2092 1135 2100 1098 2078 1090 2127 1022 2213 1008 2208 977 2099 999 1985 1054 1992 1072 2033 1061 2023 1107,
57,soloAUV 20220919-173304-097.png,107,2021,2586,2107,2639,1,-1,ostracod-maybe,1,(poly) 2053 2639 2106 2604 2107 2592 2054 2586 2021 2626 2053 2639,
58,soloAUV 20220919-173312-105.png,115,2984,2161,3152,2248,1,-1,copepod,1,(poly) 3003 2247 3152 2207 3149 2172 3103 2161 2984 2220 2986 2248 3003 2247,
59,soloAUV 20220919-173315-107.png,117,1837,473,2029,559,1,-1,copepod,1,(poly) 1858 490 1928 473 2029 482 2014 506 1857 559 1837 528 1842 494 1858 490,
60,soloAUV 20220919-173317-109.png,119,1676,1489,1976,1670,1,-1,copepod,1,(poly) 1707 1664 1976 1512 1961 1489 1855 1538 1764 1549 1741 1565 1763 1592 1676 1650 1686 1670 1707 1664,
61,soloAUV 20220919-173320-112.png,122,1631,2334,1726,2476,1,-1,copepod,1,(poly) 1695 2350 1631 2444 1636 2462 1689 2476 1713 2470 1726 2420 1698 2392 1724 2349 1695 2334 1695 2350,
62,soloAUV 20220919-173327-119.png,129,2995,547,3080,730,1,-1,copepod,1,(poly) 3004 555 3028 547 3075 607 3080 704 3058 727 3033 730 3017 708 3001 674 3000 627 3000 580 2995 551 3004 555,
63,soloAUV 20220919-173328-120.png,130,986,1917,1095,2006,1,-1,copepod-maybe-edge,1,(poly) 986 1979 1002 2006 1089 1951 1095 1932 1086 1923 1062 1917 986 1979,
64,soloAUV 20220919-173330-121.png,131,2145,1808,2327,2013,1,-1,copepod,1,(poly) 2284 1832 2175 1877 2167 1808 2148 1808 2145 1895 2148 1941 2176 2013 2208 2005 2184 1933 2327 1842 2323 1824 2284 1832,
65,soloAUV 20220919-173331-122.png,132,2496,1938,2694,2069,1,-1,copepod,1,(poly) 2683 1981 2513 2069 2496 2045 2554 2010 2553 1938 2600 1939 2628 1979 2678 1954 2694 1970 2683 1981,
66,soloAUV 20220919-173331-122.png,132,2576,1891,2672,1933,1,-1,crustacea-maybe,1,(poly) 2643 1891 2576 1908 2592 1932 2614 1933 2672 1917 2669 1894 2643 1891,
67,soloAUV 20220919-173332-123.png,133,1783,2052,1951,2150,1,-1,copepod,1,,
68,soloAUV 20220919-173332-123.png,133,1604,2309,1723,2398,1,-1,unknown,1,,
69,soloAUV 20220919-173333-124.png,134,2381,529,2500,673,1,-1,copepod,1,,
70,soloAUV 20220919-173334-125.png,135,1935,2470,2066,2550,1,-1,copepod,1,(poly) 1944 2507 2004 2544 2048 2550 2066 2515 2004 2485 1969 2474 1948 2470 1935 2488 1944 2507,
