Track-id,ImageName,3: Unique Frame Identifier,TL_x,TL_y,BR_x,BR_y,Length Confidence,Target Length,Repeated Species,Attributes,poly_coordinates,Unnamed: 12,ImageName.1,Label
128,soloAUV 20220911-163552-091.png,230,1364,2121,1746,2438,1,-1,marine-snow,1,(poly) 1364 2386 1416 2438 1499 2436 1591 2423 1667 2370 1733 2285 1746 2204 1723 2148 1654 2128 1569 2121 1477 2182 1424 2242 1368 2322 1364 2386,,,
129,soloAUV 20220911-163553-092.png,231,1219,743,1383,871,1,-1,copepod,1,(poly) 1247 862 1275 831 1321 830 1352 837 1364 852 1383 815 1367 794 1355 768 1321 743 1303 755 1318 780 1249 809 1219 863 1242 871 1247 862,,,
130,soloAUV 20220911-163555-094.png,233,1108,1273,1184,1330,1,-1,copepod-maybe,1,,,,
131,soloAUV 20220911-163559-098.png,237,2151,1869,2302,2000,1,-1,copepod,1,(poly) 2247 1874 2211 1913 2151 1992 2170 2000 2223 1943 2257 1971 2302 1927 2269 1896 2286 1878 2280 1869 2247 1874,,,
132,soloAUV 20220911-163601-100.png,239,2453,1531,2679,1704,1,-1,copepod,1,(poly) 2483 1694 2577 1642 2679 1552 2651 1531 2582 1586 2517 1580 2501 1599 2528 1633 2453 1683 2472 1704 2483 1694,,,
133,soloAUV 20220911-163605-103.png,242,1149,441,1271,582,1,-1,copepod-edge,1,(poly) 1213 460 1250 441 1271 446 1262 457 1217 487 1227 520 1211 547 1211 573 1199 582 1167 544 1149 543 1163 508 1174 484 1202 464 1213 460,,,
134,soloAUV 20220911-163605-103.png,242,2476,1592,2616,1712,1,-1,unknown,1,(poly) 2476 1684 2506 1712 2572 1676 2616 1611 2594 1592 2501 1654 2476 1684,,,
135,soloAUV 20220911-163610-108.png,247,2868,909,3006,978,1,-1,copepod,1,(poly) 2951 909 2908 941 2868 943 2878 978 2941 977 3006 936 2986 913 2951 909,,,
136,soloAUV 20220911-163611-109.png,248,1361,1623,1488,1702,1,-1,unknown,1,(poly) 1395 1702 1407 1683 1482 1671 1488 1623 1404 1623 1361 1662 1395 1702,,,
137,soloAUV 20220911-163612-110.png,249,2016,819,2123,978,1,-1,crustacea,1,(poly) 2094 843 2123 948 2104 973 2056 978 2016 952 2031 828 2076 819 2094 843,,,
138,soloAUV 20220911-163613-111.png,250,2030,2074,2170,2199,1,-1,copepod,1,,,,
139,soloAUV 20220911-163613-111.png,250,2384,2108,2467,2191,1,-1,copepod,1,,,,
140,soloAUV 20220911-163613-111.png,250,1034,1028,1090,1092,1,-1,unknown,1,,,,
141,soloAUV 20220911-163616-114.png,253,2165,53,2684,156,1,-1,siphonore-maybe-edge,1,(poly) 2404 53 2231 93 2187 109 2165 131 2165 153 2227 156 2311 150 2386 145 2455 142 2531 142 2591 142 2633 141 2652 140 2681 129 2684 127 2665 116 2639 104 2593 94 2569 84 2525 75 2506 70 2478 66 2456 63 2430 60 2419 59 2404 53,,,
142,soloAUV 20220911-163618-115.png,254,1587,1680,1707,1764,1,-1,copepod,1,(poly) 1707 1702 1615 1764 1587 1730 1674 1680 1698 1685 1707 1702,,,
143,soloAUV 20220911-163629-126.png,265,2759,991,3092,1181,1,-1,copepod,1,(poly) 2929 1128 2991 1117 3029 1092 3029 1067 3092 1016 3081 991 2960 1040 2903 1065 2825 1114 2759 1153 2804 1181 2929 1128,,,
144,soloAUV 20220911-163629-126.png,265,890,1075,3468,2588,1,-1,salp-colony-maybe,1,(poly) 3451 1612 3164 1547 2792 1560 2517 1715 2232 1819 2042 1845 1854 1586 1912 1414 1951 1269 1848 1149 1721 1075 1472 1081 1049 1211 890 1330 894 1499 903 1654 929 1780 1017 1974 1149 2081 1421 2064 1657 2051 1822 2045 2025 2148 2182 2182 2415 2286 2570 2493 2670 2588 2803 2553 2972 2454 3084 2398 3157 2294 3218 2208 3274 2143 3339 2078 3369 2022 3416 1914 3442 1780 3468 1694 3451 1612,,,
145,soloAUV 20220911-163635-131.png,270,2668,684,2860,762,1,-1,copepod,1,(poly) 2850 759 2754 762 2701 760 2668 742 2687 713 2720 693 2765 684 2780 684 2817 689 2841 693 2837 704 2805 709 2805 734 2860 734 2850 759,,,
146,soloAUV 20220911-163637-133.png,272,1895,131,2019,214,1,-1,echinoderm-larva,1,(poly) 1909 131 1895 211 1914 214 2019 193 2005 164 1909 131,,,
147,soloAUV 20220911-163641-137.png,276,2203,1655,2330,1740,1,-1,copepod,1,(poly) 2240 1665 2266 1683 2298 1655 2330 1673 2247 1740 2223 1717 2236 1707 2203 1687 2240 1665,,,
148,soloAUV 20220911-163642-138.png,277,3134,1370,3292,1444,1,-1,copepod-maybe,1,(poly) 3192 1444 3240 1416 3291 1385 3292 1370 3228 1389 3137 1378 3134 1415 3192 1444,,,
149,soloAUV 20220911-163643-139.png,278,1371,1967,1591,2263,1,-1,copepod,1,(poly) 1426 2181 1509 2154 1442 2243 1465 2263 1485 2263 1525 2192 1565 2125 1591 2054 1571 1985 1540 1967 1502 1983 1509 2032 1524 2089 1465 2114 1380 2139 1371 2165 1426 2181,,,
150,soloAUV 20220911-163644-140.png,279,2403,1386,3566,2771,1,-1,salp-colony-edge,1,(poly) 3566 1386 3566 1534 3547 1660 3130 2159 2714 2692 2658 2711 2463 2771 2403 2771 2437 2655 3427 1408 3566 1386,,,
151,soloAUV 20220911-163646-142.png,281,885,1454,991,1552,1,-1,crustacea-maybe,1,(poly) 920 1552 967 1516 986 1483 991 1454 958 1459 919 1479 892 1524 885 1549 920 1552,,,
152,soloAUV 20220911-163710-163.png,302,3045,926,3178,999,1,-1,copepod,1,(poly) 3070 926 3139 926 3169 947 3178 968 3170 988 3136 999 3101 992 3064 967 3045 947 3050 929 3070 926,,,
1,soloAUV 20220911-162038-008.png,22,1838,1528,2034,1697,1,-1,marine-snow,1,,,,
2,soloAUV 20220911-162039-009.png,23,2765,2459,2835,2528,1,-1,copepod-maybe,1,,,,
3,soloAUV 20220911-162041-011.png,25,3285,1615,3416,1736,1,-1,copepod,1,(poly) 3319 1736 3416 1650 3405 1615 3366 1617 3287 1700 3285 1717 3319 1736,,,
4,soloAUV 20220911-162041-011.png,25,1564,1054,1848,1337,1,-1,marine-snow,1,(poly) 1630 1337 1713 1224 1831 1135 1848 1064 1723 1054 1564 1094 1589 1312 1630 1337,,,
5,soloAUV 20220911-162042-012.png,26,2133,2411,2205,2524,1,-1,copepod,1,(poly) 2161 2524 2196 2488 2205 2477 2158 2411 2133 2423 2145 2463 2144 2517 2161 2524,,,
6,soloAUV 20220911-162043-013.png,27,2399,295,2632,484,1,-1,copepod-centropages,1,(poly) 2416 484 2527 457 2632 354 2608 332 2544 360 2512 337 2525 309 2489 295 2459 339 2473 426 2399 457 2416 484,,,
7,soloAUV 20220911-162046-016.png,30,2725,1546,2856,1690,1,-1,copepod,1,(poly) 2747 1654 2792 1641 2819 1690 2856 1684 2833 1605 2780 1546 2747 1551 2769 1591 2725 1618 2747 1654,,,
8,soloAUV 20220911-162047-017.png,31,2486,2430,2609,2522,1,-1,copepod,1,(poly) 2563 2522 2582 2517 2566 2471 2609 2447 2591 2430 2486 2501 2499 2511 2535 2494 2563 2522,,,
9,soloAUV 20220911-162047-017.png,31,1244,1697,1412,1832,1,-1,marine-snow,1,,,,
10,soloAUV 20220911-162048-018.png,32,2272,2385,2388,2467,1,-1,copepod,1,(poly) 2313 2455 2333 2420 2370 2438 2388 2418 2283 2385 2272 2410 2297 2424 2285 2462 2305 2467 2313 2455,,,
11,soloAUV 20220911-162048-018.png,32,1404,2122,1465,2227,1,-1,copepod,1,(poly) 1437 2227 1465 2173 1437 2122 1404 2133 1416 2160 1404 2222 1437 2227,,,
12,soloAUV 20220911-162048-018.png,32,2389,1194,2686,1722,1,-1,marine-snow,1,(poly) 2411 1194 2465 1199 2511 1213 2519 1259 2534 1325 2549 1391 2573 1458 2607 1587 2686 1695 2619 1722 2470 1492 2389 1234 2411 1194,,,
13,soloAUV 20220911-162050-019.png,33,1864,425,1984,545,1,-1,copepod,1,(poly) 1909 425 1980 456 1984 531 1961 545 1928 512 1864 493 1909 425,,,
14,soloAUV 20220911-162051-020.png,34,2284,2695,2324,2747,1,-1,copepod-maybe-edge,1,(poly) 2290 2697 2320 2695 2324 2747 2304 2747 2284 2715 2290 2697,,,
15,soloAUV 20220911-162052-021.png,35,1575,1442,1715,1561,1,-1,copepod,1,(poly) 1588 1453 1642 1442 1681 1468 1715 1542 1679 1561 1644 1516 1586 1500 1575 1485 1588 1453,,,
16,soloAUV 20220911-162052-021.png,35,3125,1210,3247,1361,1,-1,copepod,1,(poly) 3127 1354 3149 1361 3196 1308 3226 1332 3247 1317 3203 1255 3148 1210 3125 1219 3169 1278 3128 1338 3127 1354,,,
17,soloAUV 20220911-162053-022.png,36,1853,2046,1928,2223,1,-1,copepod,1,(poly) 1894 2051 1928 2115 1926 2223 1899 2221 1896 2154 1854 2151 1853 2110 1885 2101 1859 2046 1894 2051,,,
18,soloAUV 20220911-162056-025.png,39,2814,1888,2948,2027,1,-1,copepod,1,(poly) 2841 1888 2865 1927 2927 1894 2948 1916 2890 1971 2927 1999 2896 2027 2822 1972 2814 1889 2841 1888,,,
19,soloAUV 20220911-162056-025.png,39,2558,1837,2618,1892,1,-1,copepod-maybe,1,,,,
20,soloAUV 20220911-162057-026.png,40,1556,739,1623,800,1,-1,copepod-maybe,1,,,,
21,soloAUV 20220911-162057-026.png,40,2528,1358,2612,1410,1,-1,copepod,1,,,,
22,soloAUV 20220911-162057-026.png,40,3094,2143,3178,2252,1,-1,copepod,1,(poly) 3110 2251 3155 2219 3178 2157 3153 2143 3115 2196 3094 2235 3095 2252 3110 2251,,,
23,soloAUV 20220911-162058-027.png,41,1088,1824,1208,1930,1,-1,copepod,1,(poly) 1108 1924 1186 1930 1207 1930 1208 1903 1158 1824 1118 1827 1134 1879 1088 1893 1108 1924,,,
24,soloAUV 20220911-162100-029.png,43,1207,1841,1402,1963,1,-1,copepod,1,(poly) 1207 1941 1282 1963 1402 1922 1368 1887 1315 1894 1263 1841 1236 1841 1238 1868 1253 1918 1213 1903 1207 1941,,,
25,soloAUV 20220911-162100-029.png,43,2199,1598,2288,1700,1,-1,copepod,1,(poly) 2288 1615 2250 1700 2217 1696 2199 1635 2262 1598 2288 1615,,,
26,soloAUV 20220911-162101-030.png,44,2019,1756,2144,1882,1,-1,copepod,1,(poly) 2019 1832 2075 1882 2142 1870 2144 1833 2065 1756 2019 1777 2019 1832,,,
27,soloAUV 20220911-162105-033.png,47,1720,1188,1783,1300,1,-1,copepod,1,(poly) 1768 1289 1783 1197 1752 1188 1720 1197 1732 1273 1739 1300 1765 1297 1768 1289,,,
28,soloAUV 20220911-162106-034.png,48,961,839,1072,940,1,-1,copepod-edge,1,(poly) 985 898 999 940 1032 936 1028 877 1072 867 1066 839 973 870 961 893 985 898,,,
29,soloAUV 20220911-162106-034.png,48,2556,102,2626,149,1,-1,copepod-maybe,1,(poly) 2556 132 2608 102 2626 108 2605 142 2557 149 2556 132,,,
30,soloAUV 20220911-162109-037.png,51,1978,910,2042,980,1,-1,crustacea-nauplius,1,(poly) 2014 980 2035 969 2042 931 2016 910 1978 922 1987 967 2014 980,,,
31,soloAUV 20220911-162109-037.png,51,1874,140,1981,241,1,-1,unknown,1,(poly) 1933 140 1981 155 1927 241 1874 236 1875 186 1933 140,,,
32,soloAUV 20220911-162109-037.png,51,2401,2428,2467,2479,1,-1,copepod-maybe,1,(poly) 2405 2479 2462 2478 2467 2433 2428 2428 2401 2462 2405 2479,,,
33,soloAUV 20220911-162112-040.png,54,3394,1683,3482,1762,1,-1,copepod-maybe,1,(poly) 3394 1732 3418 1762 3477 1709 3482 1683 3420 1687 3394 1732,,,
34,soloAUV 20220911-162113-041.png,55,2619,2088,2936,2309,1,-1,marine-snow,1,(poly) 2842 2088 2925 2088 2936 2148 2684 2309 2630 2304 2619 2271 2842 2088,,,
35,soloAUV 20220911-162115-043.png,57,2099,316,2241,441,1,-1,copepod,1,(poly) 2241 331 2138 441 2099 434 2153 336 2225 316 2241 331,,,
36,soloAUV 20220911-162115-043.png,57,2310,377,2598,670,1,-1,marine-snow,1,(poly) 2492 377 2598 434 2593 572 2373 670 2310 568 2358 464 2492 377,,,
37,soloAUV 20220911-162115-043.png,57,2101,1883,2204,1988,1,-1,copepod,1,(poly) 2130 1988 2170 1942 2204 1885 2187 1883 2156 1917 2116 1906 2102 1923 2122 1950 2101 1974 2130 1988,,,
38,soloAUV 20220911-162117-045.png,59,1295,706,1413,813,1,-1,copepod,1,(poly) 1328 807 1375 788 1413 731 1394 716 1369 735 1332 706 1304 718 1330 775 1295 791 1308 813 1328 807,,,
39,soloAUV 20220911-162121-049.png,63,1075,703,1195,803,1,-1,copepod,1,(poly) 1110 703 1075 703 1107 756 1165 803 1195 790 1157 757 1195 728 1181 703 1137 723 1110 703,,,
40,soloAUV 20220911-162121-049.png,63,1599,1067,1668,1117,1,-1,copepod-maybe,1,,,,
41,soloAUV 20220911-162121-049.png,63,1028,1005,1066,1060,1,-1,copepod-maybe,1,,,,
42,soloAUV 20220911-162122-050.png,64,2020,1612,2148,1690,1,-1,copepod,1,(poly) 2114 1674 2104 1648 2148 1628 2146 1612 2099 1623 2020 1669 2037 1689 2077 1671 2101 1690 2117 1683 2114 1674,,,
43,soloAUV 20220911-162123-051.png,65,1443,65,2522,755,1,-1,salp-solitary,1,(poly) 1767 136 1661 162 1567 249 1465 382 1448 448 1443 571 1497 639 1615 697 1729 716 1828 743 1942 755 2019 738 2096 694 2149 653 2253 653 2328 660 2338 595 2321 542 2222 527 2224 503 2261 423 2283 370 2377 358 2454 329 2493 278 2478 213 2425 169 2510 138 2522 102 2503 68 2372 65 2348 80 2328 133 2328 189 2338 249 2326 281 2275 288 2208 264 2147 235 2104 196 2046 165 2002 136 1939 109 1893 97 1874 94 1835 97 1823 114 1801 126 1775 133 1767 136,,,
44,soloAUV 20220911-162125-052.png,66,2681,1681,2805,1739,1,-1,copepod,1,(poly) 2706 1736 2752 1739 2805 1709 2799 1694 2731 1681 2699 1694 2681 1720 2706 1736,,,
45,soloAUV 20220911-162125-052.png,66,2708,331,2787,419,1,-1,copepod,1,(poly) 2780 347 2745 419 2717 415 2733 391 2708 378 2718 351 2740 359 2756 331 2787 339 2780 347,,,
46,soloAUV 20220911-162126-053.png,67,2681,2443,2761,2534,1,-1,copepod,1,(poly) 2761 2446 2761 2522 2742 2534 2682 2506 2681 2487 2740 2472 2735 2443 2761 2446,,,
47,soloAUV 20220911-162128-055.png,69,2435,1987,2537,2047,1,-1,copepod,1,(poly) 2473 1987 2498 1988 2491 2018 2535 2009 2537 2022 2486 2047 2435 2043 2437 2024 2458 2015 2473 1987,,,
48,soloAUV 20220911-162132-059.png,73,2673,731,3493,1131,1,-1,salp-colony-edge,1,(poly) 3365 731 2673 831 2698 964 2787 1131 3493 1027 3486 949 3445 833 3409 753 3365 731,,,
49,soloAUV 20220911-162133-060.png,74,2225,439,3354,814,1,-1,salp-colony-edge,1,(poly) 3182 439 3262 524 3344 662 3354 698 3308 734 2892 814 2612 812 2479 809 2329 780 2244 712 2232 642 2225 558 2225 490 2295 463 2379 473 2500 478 2583 478 2626 475 2723 471 2856 471 2979 468 3037 463 3182 439,,,
50,soloAUV 20220911-162134-061.png,75,2449,539,3414,1177,1,-1,salp-colony-edge,1,(poly) 3283 539 3334 602 3375 664 3414 722 3382 817 3346 841 2507 1177 2473 1148 2466 1047 2449 926 2558 824 2828 696 3053 606 3169 553 3283 539,,,
51,soloAUV 20220911-162135-062.png,76,2509,732,2668,869,1,-1,copepod,1,(poly) 2528 790 2575 751 2633 732 2668 759 2629 778 2632 837 2585 869 2575 847 2588 822 2572 798 2536 818 2509 804 2528 790,,,
52,soloAUV 20220911-162135-062.png,76,1798,408,3304,872,1,-1,unknown,1,(poly) 1861 419 1991 661 2131 694 2294 667 2650 551 2861 546 3092 635 3249 715 3304 841 3268 872 3172 806 3098 728 2981 678 2847 642 2701 634 2556 648 2458 681 2364 711 2278 739 2217 759 2173 777 2091 788 1982 766 1931 736 1889 656 1864 603 1820 502 1798 427 1839 408 1861 419,,,
53,soloAUV 20220911-162139-066.png,80,2721,566,2770,641,1,-1,copepod,1,(poly) 2754 569 2770 628 2754 641 2734 641 2724 594 2721 566 2754 569,,,
54,soloAUV 20220911-162139-066.png,80,1159,294,2587,641,1,-1,salp-colony-edge,1,(poly) 1400 303 1274 398 1159 521 1207 577 2386 641 2509 554 2559 434 2587 359 1964 294 1400 303,,,
55,soloAUV 20220911-162139-066.png,80,1853,1091,1914,1189,1,-1,copepod,1,(poly) 1914 1101 1907 1185 1882 1189 1853 1145 1864 1112 1889 1091 1914 1101,,,
56,soloAUV 20220911-162146-072.png,86,1553,1688,1638,1777,1,-1,copepod,1,(poly) 1557 1735 1605 1777 1638 1763 1618 1744 1633 1709 1599 1688 1582 1719 1558 1709 1553 1727 1557 1735,,,
57,soloAUV 20220911-162147-073.png,87,1272,867,1353,951,1,-1,copepod,1,(poly) 1307 879 1272 937 1289 951 1308 933 1340 941 1353 916 1321 903 1341 873 1314 867 1307 879,,,
58,soloAUV 20220911-162150-076.png,90,1632,618,1745,710,1,-1,copepod,1,(poly) 1745 635 1682 710 1632 704 1636 627 1686 618 1745 635,,,
59,soloAUV 20220911-162150-076.png,90,1722,1403,2371,2485,1,-1,salp-solitary,1,(poly) 1916 1478 2091 1403 2236 1445 2300 1568 2358 1684 2371 1839 2304 1981 2229 2097 2174 2191 2155 2307 2226 2385 2239 2414 2204 2456 2097 2485 2039 2485 1948 2436 1855 2394 1748 2311 1726 2259 1735 2156 1735 2020 1722 1930 1722 1823 1781 1713 1829 1607 1887 1533 1916 1478,,,
60,soloAUV 20220911-162155-081.png,95,1563,766,1768,892,1,-1,copepod,1,(poly) 1586 892 1680 857 1768 792 1753 766 1695 798 1676 766 1627 780 1635 832 1563 867 1586 892,,,
61,soloAUV 20220911-162158-083.png,97,2758,175,2871,258,1,-1,copepod-maybe,1,(poly) 2758 180 2781 212 2773 247 2791 258 2871 222 2847 195 2780 175 2758 180,,,
62,soloAUV 20220911-162158-083.png,97,2574,1911,2732,2028,1,-1,copepod-maybe,1,(poly) 2628 2002 2650 2028 2713 2020 2694 1970 2732 1951 2713 1911 2574 1977 2594 2008 2628 2002,,,
63,soloAUV 20220911-162158-083.png,97,1320,739,1393,820,1,-1,unknown,1,(poly) 1369 739 1393 786 1392 813 1371 820 1339 790 1320 748 1369 739,,,
64,soloAUV 20220911-162159-084.png,98,890,1579,987,1653,1,-1,copepod,1,(poly) 916 1649 949 1602 982 1616 987 1590 920 1579 890 1583 890 1604 912 1603 899 1640 906 1653 916 1649,,,
65,soloAUV 20220911-162200-085.png,99,1228,1454,1980,2307,1,-1,marine-snow,1,(poly) 1278 2069 1228 2246 1320 2307 1398 2260 1426 2108 1944 1596 1980 1532 1980 1454 1891 1535 1770 1635 1720 1717 1653 1773 1580 1820 1521 1862 1454 1907 1412 1940 1376 1988 1331 2030 1278 2069,,,
66,soloAUV 20220911-162202-087.png,101,2876,1906,2964,1962,1,-1,copepod-maybe,1,(poly) 2878 1906 2964 1915 2961 1958 2876 1962 2878 1906,,,
67,soloAUV 20220911-162203-088.png,102,1238,846,1345,926,1,-1,copepod,1,(poly) 1268 868 1238 906 1279 926 1345 876 1301 846 1268 868,,,
68,soloAUV 20220911-162203-088.png,102,1339,2304,1404,2374,1,-1,copepod-maybe,1,,,,
69,soloAUV 20220911-162205-090.png,104,2872,2178,2941,2241,1,-1,copepod,1,,,,
70,soloAUV 20220911-162207-092.png,106,2917,428,3039,521,1,-1,copepod,1,(poly) 3011 436 2963 464 2917 504 2925 521 2952 507 2968 521 2995 512 2997 474 3039 450 3029 428 3011 436,,,
71,soloAUV 20220911-162208-093.png,107,2017,92,2148,160,1,-1,copepod,1,(poly) 2077 160 2095 128 2125 145 2148 123 2099 93 2020 92 2017 105 2046 112 2037 146 2054 159 2077 160,,,
72,soloAUV 20220911-162210-095.png,109,2504,1645,2599,1726,1,-1,copepod,1,(poly) 2550 1658 2530 1682 2504 1682 2507 1695 2578 1726 2599 1707 2564 1688 2587 1656 2559 1645 2550 1658,,,
73,soloAUV 20220911-162211-096.png,110,2244,617,2398,785,1,-1,copepod,1,(poly) 2278 632 2337 667 2360 617 2398 624 2320 785 2294 783 2320 712 2244 649 2278 632,,,
74,soloAUV 20220911-162215-099.png,113,2638,2141,2770,2266,1,-1,copepod,1,(poly) 2695 2266 2770 2174 2743 2141 2638 2224 2695 2266,,,
75,soloAUV 20220911-162215-099.png,113,2036,2197,2129,2273,1,-1,copepod,1,(poly) 2040 2231 2068 2273 2129 2244 2120 2205 2036 2197 2040 2231,,,
76,soloAUV 20220911-162220-104.png,118,2363,2287,2453,2365,1,-1,copepod,1,,,,
77,soloAUV 20220911-162229-113.png,127,2260,1515,2322,1573,1,-1,copepod,1,,,,
78,soloAUV 20220911-162234-118.png,132,2597,257,2652,296,1,-1,copepod-maybe,1,,,,
79,soloAUV 20220911-162238-122.png,136,2560,1540,2607,1606,1,-1,copepod-maybe,1,,,,
80,soloAUV 20220911-163422-006.png,145,1534,442,2113,744,1,-1,marine-snow,1,(poly) 2113 524 1971 696 1773 640 1672 640 1668 673 1706 707 1638 744 1568 741 1534 681 1556 617 1609 565 1672 543 1739 520 1762 520 1810 520 1874 505 1919 490 1967 472 2008 445 2046 442 2087 460 2113 524,,,
81,soloAUV 20220911-163423-007.png,146,3118,753,3393,925,1,-1,unknown,1,(poly) 3164 918 3275 876 3384 858 3393 788 3376 755 3313 753 3217 801 3124 822 3118 858 3150 925 3164 918,,,
82,soloAUV 20220911-163427-011.png,150,2545,2394,2675,2487,1,-1,copepod,1,(poly) 2620 2465 2636 2423 2675 2416 2666 2394 2549 2413 2545 2446 2579 2438 2583 2487 2620 2465,,,
83,soloAUV 20220911-163428-012.png,151,2846,1323,3045,1491,1,-1,copepod,1,(poly) 2856 1380 2927 1455 3027 1491 3045 1460 2974 1435 3021 1335 2993 1323 2932 1392 2868 1343 2846 1357 2856 1380,,,
84,soloAUV 20220911-163432-016.png,155,1351,2139,1432,2282,1,-1,copepod,1,(poly) 1422 2162 1432 2220 1410 2271 1384 2282 1351 2214 1377 2139 1422 2162,,,
85,soloAUV 20220911-163433-017.png,156,1573,2450,1743,2612,1,-1,copepod,1,(poly) 1743 2484 1702 2540 1620 2570 1611 2612 1573 2591 1601 2515 1635 2450 1656 2450 1638 2519 1726 2466 1743 2484,,,
86,soloAUV 20220911-163434-018.png,157,3043,1123,3275,1290,1,-1,copepod,1,(poly) 3176 1169 3203 1271 3149 1290 3113 1195 3043 1198 3049 1170 3247 1123 3275 1146 3176 1169,,,
87,soloAUV 20220911-163435-019.png,158,2175,1035,2307,1159,1,-1,copepod,1,(poly) 2175 1132 2214 1159 2250 1143 2242 1124 2307 1057 2288 1035 2203 1069 2175 1132,,,
88,soloAUV 20220911-163436-020.png,159,2163,2540,2287,2649,1,-1,copepod,1,(poly) 2193 2639 2241 2611 2287 2565 2262 2540 2229 2569 2211 2567 2216 2551 2184 2554 2167 2587 2187 2614 2163 2632 2173 2649 2193 2639,,,
89,soloAUV 20220911-163438-021.png,160,1875,1087,2006,1156,1,-1,copepod,1,(poly) 1909 1155 1960 1131 1977 1147 2006 1134 1992 1093 1925 1087 1875 1141 1882 1156 1909 1155,,,
90,soloAUV 20220911-163440-023.png,162,2155,471,3067,1502,1,-1,salp-solitary,1,(poly) 2724 542 2743 642 2743 726 2785 759 2844 768 2934 817 2973 859 3005 901 3060 1004 3067 1046 3067 1134 3044 1215 2954 1354 2840 1470 2795 1493 2675 1502 2569 1493 2491 1467 2397 1405 2336 1354 2307 1302 2281 1237 2297 1140 2323 1108 2323 1059 2284 1004 2226 991 2158 962 2155 901 2184 823 2190 759 2213 675 2258 561 2271 477 2317 471 2365 484 2404 497 2504 532 2530 548 2556 565 2627 568 2672 565 2730 574 2724 542,,,
91,soloAUV 20220911-163444-027.png,166,1712,2540,1837,2703,1,-1,copepod-edge,1,(poly) 1825 2545 1837 2603 1832 2620 1813 2703 1784 2694 1793 2654 1745 2684 1723 2680 1712 2657 1794 2601 1799 2540 1825 2545,,,
92,soloAUV 20220911-163447-030.png,169,1595,2432,2205,2787,1,-1,salp-solitary-edge,1,(poly) 2088 2766 2201 2630 2205 2514 2155 2432 1606 2594 1595 2636 1780 2715 1964 2766 2090 2787 2088 2766,,,
93,soloAUV 20220911-163450-033.png,172,1947,1855,2143,1987,1,-1,copepod,1,(poly) 2077 1963 2063 1916 2143 1890 2136 1855 2046 1880 2015 1899 1947 1965 1947 1987 1988 1979 2027 1954 2054 1974 2077 1963,,,
94,soloAUV 20220911-163457-039.png,178,3030,1731,3185,1863,1,-1,copepod,1,(poly) 3030 1761 3033 1819 3124 1863 3153 1841 3118 1810 3185 1761 3163 1731 3082 1763 3077 1737 3032 1746 3030 1761,,,
95,soloAUV 20220911-163459-041.png,180,1295,610,1461,734,1,-1,copepod,1,(poly) 1315 635 1296 677 1318 695 1295 714 1307 734 1387 695 1438 657 1461 626 1434 610 1378 651 1346 652 1355 629 1324 623 1315 635,,,
96,soloAUV 20220911-163500-042.png,181,2609,1506,2815,1605,1,-1,copepod,1,(poly) 2800 1533 2719 1587 2629 1605 2609 1592 2622 1571 2676 1569 2687 1516 2719 1506 2745 1523 2739 1540 2794 1511 2815 1523 2800 1533,,,
97,soloAUV 20220911-163501-043.png,182,2182,1949,2326,2122,1,-1,copepod,1,(poly) 2217 2094 2276 2068 2276 2114 2315 2122 2326 2088 2326 2032 2279 1949 2253 1956 2260 2025 2182 2066 2183 2093 2217 2094,,,
98,soloAUV 20220911-163503-045.png,184,1942,1456,2066,1572,1,-1,copepod,1,(poly) 2061 1476 2039 1517 1993 1572 1978 1570 1984 1539 1960 1550 1942 1536 1968 1501 2001 1485 2025 1491 2046 1456 2066 1462 2061 1476,,,
99,soloAUV 20220911-163506-048.png,187,2448,1725,2593,1882,1,-1,copepod-maybe,1,(poly) 2546 1738 2448 1794 2470 1882 2514 1882 2558 1805 2593 1760 2563 1725 2546 1738,,,
100,soloAUV 20220911-163506-048.png,187,2842,2079,2951,2214,1,-1,copepod-maybe,1,(poly) 2905 2079 2842 2122 2845 2211 2920 2214 2940 2171 2928 2124 2951 2088 2905 2079,,,
